index,s,t,p,e,c
41,1082,1082,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
42,10666,10666,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
43,7514,7514,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
44,4085,4085,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
45,6941,6941,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
46,8103,8103,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
47,4536,4536,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
48,9202,9202,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
49,2753,2753,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
50,10780,10780,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
51,1983,1983,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
52,9525,9525,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
53,10930,10930,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
54,9562,9562,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
55,5291,5291,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
56,6897,6897,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
57,7649,7649,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
58,2340,2340,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
59,8054,8054,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
60,8661,8661,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
61,2396,2396,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
62,8217,8217,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
63,118,118,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
64,8167,8167,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
65,7470,7470,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
66,118,118,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
67,10197,10197,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
68,2360,2360,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
69,5797,5797,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
70,6094,6094,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
71,5999,5999,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
72,5412,5412,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
73,681,681,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
74,3390,3390,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
75,8835,8835,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
76,3238,3238,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
77,2720,2720,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
78,6243,6243,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
79,3571,3571,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
80,2374,2374,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
81,10757,10757,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
82,1424,1424,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
83,4465,4465,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
84,855,855,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
85,4748,4748,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
86,633,633,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
87,2344,2344,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
88,4819,4819,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
89,3637,3637,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
90,6774,6774,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
91,3048,3048,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
92,7761,7761,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
93,5508,5508,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
94,2118,2118,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
95,4964,4964,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
96,6895,6895,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
97,6451,6451,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
98,7242,7242,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
99,9137,9137,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
100,5932,5932,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
