index,s,t,p,e,c
24,2468,2468,30,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148]",30
25,388,388,30,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148]",30
26,4213,4213,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
27,9873,9873,1,[1.  1.8],1
28,10575,10575,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
29,12149,12149,9,"[1.         1.8        2.43       2.916      3.2805     3.54294
 3.720087   3.8263752  3.87420489]",8
30,1781,1781,1,[1.  1.8],1
31,3800,3800,1,[1.  1.8],1
32,10985,10985,9,"[1.         1.8        2.43       2.916      3.2805     3.54294
 3.720087   3.8263752  3.87420489]",8
33,2051,2051,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
34,6130,6130,1,[1.  1.8],1
35,11800,11800,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
36,6321,6321,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
37,812,812,60,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148 0.30521634 0.28327892 0.26267681 0.24336234 0.225284
 0.2083877  0.19261782 0.17791804 0.16423203 0.15150405 0.13967934
 0.12870454 0.1185279  0.10909954 0.10037158 0.09229821 0.08483581
 0.0779429  0.07158021 0.06571063 0.06029917 0.05531289 0.05072088
 0.04649414 0.04260554 0.03902972 0.035743   0.03272334 0.02995017
 0.02740441]",60
38,3285,3285,60,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148 0.30521634 0.28327892 0.26267681 0.24336234 0.225284
 0.2083877  0.19261782 0.17791804 0.16423203 0.15150405 0.13967934
 0.12870454 0.1185279  0.10909954 0.10037158 0.09229821 0.08483581
 0.0779429  0.07158021 0.06571063 0.06029917 0.05531289 0.05072088
 0.04649414 0.04260554 0.03902972 0.035743   0.03272334 0.02995017
 0.02740441]",60
39,8670,8670,60,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148 0.30521634 0.28327892 0.26267681 0.24336234 0.225284
 0.2083877  0.19261782 0.17791804 0.16423203 0.15150405 0.13967934
 0.12870454 0.1185279  0.10909954 0.10037158 0.09229821 0.08483581
 0.0779429  0.07158021 0.06571063 0.06029917 0.05531289 0.05072088
 0.04649414 0.04260554 0.03902972 0.035743   0.03272334 0.02995017
 0.02740441]",60
40,12236,12236,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
41,1082,1082,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
42,10666,10666,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
43,7514,7514,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
44,4085,4085,30,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148]",30
45,6941,6941,9,"[1.         1.8        2.43       2.916      3.2805     3.54294
 3.720087   3.8263752  3.87420489]",8
46,8103,8103,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
47,4536,4536,1,[1.  1.8],1
48,9202,9202,1,[1.  1.8],1
49,2753,2753,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
50,10780,10780,30,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148]",30
51,1983,1983,30,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148]",30
52,9525,9525,30,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148]",30
53,10930,10930,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
54,9562,9562,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
55,5291,5291,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
56,6897,6897,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
57,7649,7649,1,[1.  1.8],1
58,2340,2340,60,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148 0.30521634 0.28327892 0.26267681 0.24336234 0.225284
 0.2083877  0.19261782 0.17791804 0.16423203 0.15150405 0.13967934
 0.12870454 0.1185279  0.10909954 0.10037158 0.09229821 0.08483581
 0.0779429  0.07158021 0.06571063 0.06029917 0.05531289 0.05072088
 0.04649414 0.04260554 0.03902972 0.035743   0.03272334 0.02995017
 0.02740441]",60
59,8054,8054,1,[1.  1.8],1
60,8661,8661,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
61,2396,2396,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
62,8217,8217,9,"[1.         1.8        2.43       2.916      3.2805     3.54294
 3.720087   3.8263752  3.87420489]",8
63,118,118,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
64,8167,8167,60,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148 0.30521634 0.28327892 0.26267681 0.24336234 0.225284
 0.2083877  0.19261782 0.17791804 0.16423203 0.15150405 0.13967934
 0.12870454 0.1185279  0.10909954 0.10037158 0.09229821 0.08483581
 0.0779429  0.07158021 0.06571063 0.06029917 0.05531289 0.05072088
 0.04649414 0.04260554 0.03902972 0.035743   0.03272334 0.02995017
 0.02740441]",60
65,7470,7470,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
66,118,118,9,"[1.         1.8        2.43       2.916      3.2805     3.54294
 3.720087   3.8263752  3.87420489]",8
67,10197,10197,1,[1.  1.8],1
68,2360,2360,1,[1.  1.8],1
69,5797,5797,1,[1.  1.8],1
70,6094,6094,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
71,5999,5999,60,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148 0.30521634 0.28327892 0.26267681 0.24336234 0.225284
 0.2083877  0.19261782 0.17791804 0.16423203 0.15150405 0.13967934
 0.12870454 0.1185279  0.10909954 0.10037158 0.09229821 0.08483581
 0.0779429  0.07158021 0.06571063 0.06029917 0.05531289 0.05072088
 0.04649414 0.04260554 0.03902972 0.035743   0.03272334 0.02995017
 0.02740441]",60
72,5412,5412,60,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148 0.30521634 0.28327892 0.26267681 0.24336234 0.225284
 0.2083877  0.19261782 0.17791804 0.16423203 0.15150405 0.13967934
 0.12870454 0.1185279  0.10909954 0.10037158 0.09229821 0.08483581
 0.0779429  0.07158021 0.06571063 0.06029917 0.05531289 0.05072088
 0.04649414 0.04260554 0.03902972 0.035743   0.03272334 0.02995017
 0.02740441]",60
73,681,681,60,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148 0.30521634 0.28327892 0.26267681 0.24336234 0.225284
 0.2083877  0.19261782 0.17791804 0.16423203 0.15150405 0.13967934
 0.12870454 0.1185279  0.10909954 0.10037158 0.09229821 0.08483581
 0.0779429  0.07158021 0.06571063 0.06029917 0.05531289 0.05072088
 0.04649414 0.04260554 0.03902972 0.035743   0.03272334 0.02995017
 0.02740441]",60
74,3390,3390,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
75,8835,8835,30,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148]",30
76,3238,3238,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
77,2720,2720,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
78,6243,6243,9,"[1.         1.8        2.43       2.916      3.2805     3.54294
 3.720087   3.8263752  3.87420489]",8
79,3571,3571,9,"[1.         1.8        2.43       2.916      3.2805     3.54294
 3.720087   3.8263752  3.87420489]",8
80,2374,2374,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
81,10757,10757,1,[1.  1.8],1
82,1424,1424,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
83,4465,4465,60,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148 0.30521634 0.28327892 0.26267681 0.24336234 0.225284
 0.2083877  0.19261782 0.17791804 0.16423203 0.15150405 0.13967934
 0.12870454 0.1185279  0.10909954 0.10037158 0.09229821 0.08483581
 0.0779429  0.07158021 0.06571063 0.06029917 0.05531289 0.05072088
 0.04649414 0.04260554 0.03902972 0.035743   0.03272334 0.02995017
 0.02740441]",60
84,855,855,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
85,4748,4748,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
86,633,633,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
87,2344,2344,9,"[1.         1.8        2.43       2.916      3.2805     3.54294
 3.720087   3.8263752  3.87420489]",8
88,4819,4819,60,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148 0.30521634 0.28327892 0.26267681 0.24336234 0.225284
 0.2083877  0.19261782 0.17791804 0.16423203 0.15150405 0.13967934
 0.12870454 0.1185279  0.10909954 0.10037158 0.09229821 0.08483581
 0.0779429  0.07158021 0.06571063 0.06029917 0.05531289 0.05072088
 0.04649414 0.04260554 0.03902972 0.035743   0.03272334 0.02995017
 0.02740441]",60
89,3637,3637,9,"[1.         1.8        2.43       2.916      3.2805     3.54294
 3.720087   3.8263752  3.87420489]",8
90,6774,6774,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
91,3048,3048,30,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148]",30
92,7761,7761,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
93,5508,5508,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
94,2118,2118,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
95,4964,4964,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
96,6895,6895,30,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148]",30
97,6451,6451,60,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148 0.30521634 0.28327892 0.26267681 0.24336234 0.225284
 0.2083877  0.19261782 0.17791804 0.16423203 0.15150405 0.13967934
 0.12870454 0.1185279  0.10909954 0.10037158 0.09229821 0.08483581
 0.0779429  0.07158021 0.06571063 0.06029917 0.05531289 0.05072088
 0.04649414 0.04260554 0.03902972 0.035743   0.03272334 0.02995017
 0.02740441]",60
98,7242,7242,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
99,9137,9137,60,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148 0.30521634 0.28327892 0.26267681 0.24336234 0.225284
 0.2083877  0.19261782 0.17791804 0.16423203 0.15150405 0.13967934
 0.12870454 0.1185279  0.10909954 0.10037158 0.09229821 0.08483581
 0.0779429  0.07158021 0.06571063 0.06029917 0.05531289 0.05072088
 0.04649414 0.04260554 0.03902972 0.035743   0.03272334 0.02995017
 0.02740441]",60
100,5932,5932,30,"[0.25       0.45       0.6075     0.729      0.820125   0.885735
 0.93002175 0.9565938  0.96855122 0.96855122 0.95886571 0.94143179
 0.91789599 0.88965304 0.85787972 0.82356453 0.78753358 0.75047318
 0.71294952 0.67542586 0.63827744 0.60180444 0.56624327 0.53177629
 0.49854027 0.46663369 0.43612303 0.40704816 0.37942703 0.35325965
 0.32853148]",30
